614	The First Book of Moses: Called Genesis 15:1
615	The First Book of Moses: Called Genesis 15:1
616	The First Book of Moses: Called Genesis 15:2
617	The First Book of Moses: Called Genesis 15:3
618	The First Book of Moses: Called Genesis 15:3
619	The First Book of Moses: Called Genesis 15:4
620	The First Book of Moses: Called Genesis 15:4
621	The First Book of Moses: Called Genesis 15:5
622	The First Book of Moses: Called Genesis 15:5
623	The First Book of Moses: Called Genesis 15:6
624	The First Book of Moses: Called Genesis 15:6
625	The First Book of Moses: Called Genesis 15:7
626	The First Book of Moses: Called Genesis 15:8
627	The First Book of Moses: Called Genesis 15:9
628	The First Book of Moses: Called Genesis 15:10
629	The First Book of Moses: Called Genesis 15:10
630	The First Book of Moses: Called Genesis 15:11
631	The First Book of Moses: Called Genesis 15:12
632	The First Book of Moses: Called Genesis 15:12
633	The First Book of Moses: Called Genesis 15:13
634	The First Book of Moses: Called Genesis 15:13
635	The First Book of Moses: Called Genesis 15:14
636	The First Book of Moses: Called Genesis 15:14
